,Lexical item,Level,Topic 1,Subtopic 1,Lemma,Count,Total,Frequency,TFIDF,Tree,Context words,Context count per word,Context count,Context total,Context frequency,Context TFIDF,Context Tree
1945,Inmueble,B2,Vivienda,La vivienda,[['inmueble']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1946,Inocente,B2,Justicia,Ley y orden,[['inocente']],3,35991,8.33541718763024e-05,9.321187970310615e-05,"(5, 5, 5.0, 2, 3, 2.6666666666666665)","{'tú', 'ser', 'no', 'perder', 'y', 'querer', 'posibilidad'}","[178, 552, 506, 7, 767, 94, 6]",301.42857142857144,35991,0.00837510965042848,0.00705215518982993,"(2.2857142857142856, 16.428571428571427, 5.808176322694658, 1.1428571428571428, 8.571428571428571, 3.187265219993648)"
1947,Inodoro,A1-A2,Vivienda,Cuarto de baño,[['inodoro']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1948,Inquilino,B1,Vivienda,Vivienda,[['inquilino']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1949,Inquilino,B2,Vivienda,La vivienda,[['inquilino']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1950,Inscribirse,B1,Ocio,Tiempo libre y entretenimiento,[['inscribirse']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1951,Inseguro,B1,Individuo y relaciones personales,Cáracter y personalidad,[['inseguro']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1952,Insípido,B2,Alimentación,Alimentación nutritiva,[['insípido']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1953,Inspector,B2,Justicia,Ley y orden,[['inspector']],36,35991,0.001000250062515629,0.0010430169368719024,"(3, 12, 6.111111111111111, 1, 6, 3.138888888888889)","{'herrero', 'poder', 'empezar', 'tanto', 'yo', 'caso', 'policía', 'laura', 'calvo', 'preguntar', 'raúl', 'hablar', 'con', 'duro', 'otro', 'su', 'levantar', 'de', 'conocer', 'seguir', 'ibáñez', 'ese', 'investigación', 'cuadro', 'él', 'saber', 'por', 'julián', 'pero', 'estar', 'desde', 'hola', 'no', 'rodríguez', 'dirigir', 'saludar', 'vez', 'uno', 'ayudante', 'mirar', 'pasar', 'arte', 'desesperado', 'y', 'esperar', 'romerales', 'si', 'oír', 'ser', 'llamar', 'voz', 'llevar', 'contestar', 'frente', 'a', 'decir', 'el', 'último'}","[8, 120, 62, 31, 343, 21, 48, 98, 14, 86, 26, 76, 192, 2, 97, 173, 13, 914, 45, 29, 5, 143, 4, 43, 784, 163, 201, 4, 196, 389, 25, 8, 506, 17, 7, 6, 50, 684, 4, 113, 73, 6, 2, 767, 43, 2, 42, 41, 552, 55, 13, 47, 53, 2, 669, 266, 1407, 13]",169.01724137931035,35991,0.004696097395996509,0.0038135977403107543,"(2.6206896551724137, 14.775862068965518, 6.012352176082436, 1.4310344827586208, 7.224137931034483, 3.2862562108684488)"
1954,Instalación eléctrica ,B2,Vivienda,La vivienda,"[['instalación', 'eléctrico']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1955,Instalaciones deportivas,B2,Ocio,Deportes,"[['instalación', 'deportivo']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1956,Instalar,B2,Comunicación,Comunicación personal,[['instalar']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1957,Instalar un programa,B1,Medios de comunicación,Internet,"[['instalar', 'uno', 'programa']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1958,Instrucción,A1-A2,"Viajes, transportes y alojamiento",Medios de transporte,[['instrucción']],1,35991,2.778472395876747e-05,6.923629025493773e-05,"(3, 3, 3.0, 3, 3, 3.0)","{'libro', 'el', 'tener'}","[14, 1407, 270]",563.6666666666666,35991,0.01566132273809193,0.00782047138910581,"(2.3333333333333335, 16.333333333333332, 5.165987522703941, 1.3333333333333333, 9, 3.548364000105294)"
1959,Instrumento de cuerda ,B1,Artes,Música y danza,"[['instrumento', 'de', 'cuerda']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1960,Instrumento de percusión ,B1,Artes,Música y danza,"[['instrumento', 'de', 'percusión']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1961,Instrumento de viento,B1,Artes,Música y danza,"[['instrumento', 'de', 'viento']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1962,Insultar ,B1,Justicia,En el juzgado,[['insultar']],1,35991,2.778472395876747e-05,5.742617845962002e-05,"(3, 3, 3.0, 4, 4, 4.0)","{'discutir', 'típico', 'él', '...'}","[1, 7, 784, 228]",255.0,35991,0.007085104609485705,0.005405286919424854,"(2.25, 14, 5.419144960615825, 2, 7.5, 3.493516156462585)"
1963,Insulto ,B1,Justicia,En el juzgado,[['insulto']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1964,Inteligente,A1-A2,Individuo y relaciones personales,Carácter,[['inteligente']],2,35991,5.556944791753494e-05,0.00016504386472536114,"(4, 7, 5.5, 1, 3, 2.0)","{'tú', 'ser', 'trabajar', 'que', 'haber', 'bastante', 'solo'}","[178, 552, 44, 389, 331, 21, 17]",218.85714285714286,35991,0.0060808853006902525,0.005976324948942493,"(2.2857142857142856, 15.714285714285714, 5.619327052036972, 1.1428571428571428, 8.428571428571429, 3.1662164233942214)"
1965,Intercambiador,B2,"Viajes, alojamiento y transportes",Viajes y transportes,[['intercambiador']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1966,Intercambiar,B1,Medios de comunicación,Internet,[['intercambiar']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1967,Intercambio,B1,Educación,Educación,[['intercambio']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1968,Interés fijo,B2,Economía,Economía y finanzas,"[['interés', 'fijo']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1969,Interés fijo ,B1,Economía,Economía,"[['interés', 'fijo']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1970,Interés variable,B1,Economía,Economía,"[['interés', 'variable']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1971,Interés variable,B2,Economía,Economía y finanzas,"[['interés', 'variable']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1972,Intereses,B2,Economía,Economía y finanzas,[['interés']],2,35991,5.556944791753494e-05,0.00011639403333713264,"(3, 10, 6.5, 2, 3, 2.5)","{'qué', 'con', 'poder', 'venezuela', 'tener', 'y', 'el', 'mira'}","[180, 192, 120, 1, 270, 767, 1407, 4]",367.625,35991,0.01021435914534189,0.00630356890049246,"(3.25, 18.125, 6.677175690638468, 1.5, 8.5, 3.3179122833428107)"
1973,Interior,A1-A2,Geografía y naturaleza,Accidentes geográficos,[['interior']],2,35991,5.556944791753494e-05,8.549018656127517e-05,"(3, 6, 4.5, 3, 3, 3.0)","{'en', 'de', 'casi', 'todo', 'edificio', 'el'}","[539, 914, 26, 125, 21, 1407]",505.3333333333333,35991,0.014040547173830494,0.00728781953261833,"(2.3333333333333335, 18.166666666666668, 5.986114071373187, 1.1666666666666667, 9, 3.491788957099012)"
1974,Internet,B2,Comunicación,Comunicación personal,[['internet']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1975,Interrogar,B2,Justicia,Ley y orden,[['interrogar']],1,35991,2.778472395876747e-05,5.279034693933504e-05,"(5, 5, 5.0, 2, 2, 2.0)","{'qué', 'querer', 'para', 'yo'}","[180, 94, 116, 343]",183.25,35991,0.005091550665444138,0.005911448297447267,"(2, 21.75, 5.86935315980845, 1, 10, 3.1600296138089794)"
1976,Interruptor,B2,Vivienda,La vivienda,[['interruptor']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1977,Interurbano,B2,"Viajes, alojamiento y transportes",Viajes y transportes,[['interurbano']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1978,Intestino,B2,Individuo y relaciones personales,Sensaciones y percepciones,[['intestino']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1979,Intranquilo,B1,Individuo y relaciones personales,Cáracter y personalidad,[['intranquilo']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1980,Introvertido,B1,Individuo y relaciones personales,Cáracter y personalidad,[['introvertido']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1981,Inundación,B1,Medioambiente,Desastres naturales,[['inundación']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1982,Invernadero,B1,Geografía y naturaleza,En el campo,[['invernadero']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1983,Inversión a largo plazo,B2,Economía,Economía y finanzas,"[['inversión', 'a', 'largo', 'plazo']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1984,Invertir,B2,Economía,Economía y finanzas,[['invertir']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1985,Invierno,A1-A2,Geografía y naturaleza,Estaciones,[['invierno']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1986,Invitación,B1,Individuo y relaciones personales,Celebraciones,[['invitación']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1987,Invitado,B1,Individuo y relaciones personales,Celebraciones,[['invitado']],1,35991,2.778472395876747e-05,5.376035458337978e-05,"(6, 6, 6.0, 3, 3, 3.0)","{'el', 'quién', 'ser'}","[1407, 44, 552]",667.6666666666666,35991,0.018550934029803748,0.009658774575735307,"(2.3333333333333335, 18.333333333333332, 5.846101812600839, 1, 8.666666666666666, 3.085950353633676)"
1988,Invitar ,B1,Individuo y relaciones personales,Celebraciones,[['invitar']],3,35991,8.33541718763024e-05,0.00016368022222698245,"(4, 7, 5.333333333333333, 2, 3, 2.6666666666666665)","{'merendar', 'otro', 'andrés', 'a', 'yo', 'dijar', 'él', 'café'}","[1, 97, 20, 669, 343, 1, 784, 29]",243.0,35991,0.0067516879219804956,0.004733651013615202,"(3.25, 14.875, 5.964835522563366, 1.625, 6.875, 3.1306556984379523)"
1989,Inyección,B2,Salud y cuidados personales,Salud y enfermedad,[['inyección']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1990,Ir a la compra,A1-A2,Alimentación,Alimentos,"[['ir', 'a', 'el', 'compra']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1991,Ir a trabajar,A1-A2,Individuo y relaciones personales,Acciones cotidianas,"[['ir', 'a', 'trabajar']]",1,35991,2.778472395876747e-05,5.287522280541366e-05,"(5, 5, 5.0, 4, 4, 4.0)","{'en', 'el', 'inscripción'}","[539, 1407, 9]",651.6666666666666,35991,0.018106378446463466,0.00827376555549474,"(3, 16.666666666666668, 5.946245888676592, 1.6666666666666667, 8.666666666666666, 3.6104634526809365)"
1992,Ir al gimnasio,A1-A2,Individuo y relaciones personales,Acciones cotidianas,"[['ir', 'a', 'el', 'gimnasio']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1993,Ir bien con,B1,Compras y tiendas,"Ropa, calzado y complementos","[['ir', 'bien', 'con']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1994,Ir bien con todo,B1,Compras y tiendas,"Ropa, calzado y complementos","[['ir', 'bien', 'con', 'todo']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1995,Ir de compras ,A1-A2,Ocio,Aficiones y espectáculos,"[['ir', 'de', 'compra']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1996,Ir de excursión,B1,Ocio,Tiempo libre y entretenimiento,"[['ir', 'de', 'excursión']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1997,Ir de marcha,B1,Ocio,Tiempo libre y entretenimiento,"[['ir', 'de', 'marcha']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1998,Ir de tapas,B1,Ocio,Tiempo libre y entretenimiento,"[['ir', 'de', 'tapa']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
1999,Ir de vacaciones,B1,"Viajes, alojamiento y transporte","Viajes, alojamiento y transporte","[['ir', 'de', 'vacaciones']]",1,35991,2.778472395876747e-05,3.629774027803854e-05,"(5, 5, 5.0, 6, 6, 6.0)","{'decir', 'madrileño', 'él', 'este'}","[266, 7, 784, 132]",297.25,35991,0.008259009196743631,0.0063780239700735614,"(2.5, 16.5, 6.057131973602838, 1.25, 9, 3.50960752123816)"
2000,Írsele el santo al cielo,B2,Educación,Educación,"[['írselar', 'el', 'santo', 'a', 'el', 'cielo']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
2001,Isla,A1-A2,Geografía y naturaleza,Accidentes geográficos,[['isla']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
2002,Jabón,A1-A2,Salud e higiene,Cuerpo e higiene personal,[['jabón']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
2003,Jamón serrano,A1-A2,Alimentación,Alimentos,"[['jamón', 'serrano']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
2004,Jardín,A1-A2,Vivienda,Casa,[['jardín']],6,35991,0.0001667083437526048,0.0002520945050119602,"(2, 9, 5.5, 2, 7, 3.6666666666666665)","{'en', 'quedar', 'jugar', 'hermano', 'su', 'calle', 'de', 'fuera', 'mi', 'que', 'sentado', 'haber', 'pequeño', 'habitación', 'mirar', '...', 'ver', 'el'}","[539, 24, 4, 11, 173, 74, 914, 8, 69, 389, 10, 331, 39, 28, 113, 228, 112, 1407]",248.5,35991,0.006904503903753716,0.004833216905277775,"(2.388888888888889, 16.333333333333332, 6.168155344994159, 1.3888888888888888, 7.888888888888889, 3.5582946174160135)"
2005,Jardín,B1,Geografía y naturaleza,En el campo,[['jardín']],6,35991,0.0001667083437526048,0.0002520945050119602,"(2, 9, 5.5, 2, 7, 3.6666666666666665)","{'en', 'quedar', 'jugar', 'hermano', 'su', 'calle', 'de', 'fuera', 'mi', 'que', 'sentado', 'haber', 'pequeño', 'habitación', 'mirar', '...', 'ver', 'el'}","[539, 24, 4, 11, 173, 74, 914, 8, 69, 389, 10, 331, 39, 28, 113, 228, 112, 1407]",248.5,35991,0.006904503903753716,0.004833216905277775,"(2.388888888888889, 16.333333333333332, 6.168155344994159, 1.3888888888888888, 7.888888888888889, 3.5582946174160135)"
2006,Jardinera,B1,Geografía y naturaleza,En el campo,[['jardinera']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
2007,Jardinería ,B1,Ocio,Tiempo libre y entretenimiento,[['jardinería']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
2008,Jardinero,A1-A2,Trabajo,Profesiones,[['jardinero']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
2009,Jarra,A1-A2,Alimentación,Utensilios de cocina y de mesa,[['jarra']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
2010,Jarra de agua,A1-A2,Alimentación,Utensilios de cocina y de mesa,"[['jarra', 'de', 'agua']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
2011,Jaula,B1,Geografía y naturaleza,Safari fotográfico,[['jaula']],1,35991,2.778472395876747e-05,4.2416031781281845e-05,"(5, 5, 5.0, 2, 2, 2.0)","{'con', 'puerta', 'armario', 'uno', 'y', 'el'}","[192, 46, 2, 684, 767, 1407]",516.3333333333334,35991,0.014346179137376937,0.007532800548299923,"(2.5, 17.166666666666668, 5.789181537852731, 1.5, 8.5, 3.4607869487427547)"
2012,Jeans,A1-A2,Compras y tiendas,Ropa,[['jeans']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
2013,Jefe,A1-A2,Trabajo,Profesiones,[['jefe']],11,35991,0.0003056319635464422,0.0004621143091642474,"(4, 14, 7.181818181818182, 1, 5, 2.727272727272727)","{'todavía', 'merendar', 'regalar', 'haber', 'yo', 'sí', 'su', 'leer', 'que', 'susi', 'él', 'saber', 'pero', 'cumpleaños', 'tres', 'estar', 'no', 'nada', 'hacer', 'ya', 'despierto', 'ser', 'más', 'llamar', 'nunca', 'a', 'falda', 'gustar', 'el'}","[19, 1, 2, 331, 343, 131, 173, 39, 389, 12, 784, 163, 196, 1, 28, 389, 506, 70, 110, 85, 3, 552, 106, 55, 16, 669, 2, 60, 1407]",229.0344827586207,35991,0.006363659880487363,0.005381247328025749,"(2.4827586206896552, 14.89655172413793, 5.807917975299556, 1.3793103448275863, 7.344827586206897, 3.116599691087419)"
2014,Jersey,A1-A2,Compras y tiendas,Ropa,[['jersey']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
2015,Jirafa,B1,Geografía y naturaleza,Safari fotográfico,[['jirafa']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
2016,Joven ,A1-A2,Individuo y relaciones personales,Descripción física,[['joven']],13,35991,0.0003612014114639771,0.000605452831946508,"(3, 11, 6.384615384615385, 2, 5, 3.5384615384615383)","{'banda', 'en', 'mujer', 'entrar', 'divertido', 'dos', 'delincuente', 'empezar', 'arqueóloga', 'haber', 'alto', 'bonito', 'yo', 'carmela', 'cuando', 'con', 'moreno', 'otro', 'de', 'chica', 'chico', 'él', 'mucho', 'estar', 'trabajar', 'no', 'martín', 'rubio', 'nada', 'uno', 'cantar', 'y', 'emigrante', 'ser', 'repetir', 'llegar', 'a', 'decir', 'el'}","[2, 539, 28, 57, 9, 73, 1, 62, 1, 331, 27, 29, 343, 11, 42, 192, 7, 97, 914, 31, 20, 784, 295, 389, 44, 506, 2, 8, 70, 684, 7, 767, 1, 552, 6, 53, 669, 266, 1407]",239.12820512820514,35991,0.006644111170242703,0.0049685290685608785,"(2.8974358974358974, 14.76923076923077, 5.969335903140336, 1.5897435897435896, 7.487179487179487, 3.3936978842194794)"
2017,Jubilación,B1,Trabajo,Trabajo,[['jubilación']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
2018,Jubilación anticipada,B1,Trabajo,Trabajo,"[['jubilación', 'anticipado']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
