Lexical item,Level,Count,Total,Frequency,TFIDF,Tree,Context count,Context total,Context frequency,Context TFIDF,Context tree
arrugar,A2,1,74564,1.3411297677163242e-05,2.7617426530321435e-05,"(16, 16, 16.0, 4, 4, 4.0)",773.6,74564,0.010374979883053484,0.0032333910294194126,"(5.2, 26.8, 11.164976664243396, 1.8, 14, 5.106768054919308)"
arrugarse,B1,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
arruinar,B2,1,74564,1.3411297677163242e-05,2.4679402431351073e-05,"(12, 12, 12.0, 6, 6, 6.0)",1341.3333333333333,74564,0.017989020617634962,0.004493261099685786,"(4.666666666666667, 26.666666666666668, 9.980473798817695, 2.6666666666666665, 15.666666666666666, 5.662643546466419)"
artículo,B2,1,74564,1.3411297677163242e-05,1.1002006134824705e-05,"(11, 11, 11.0, 9, 9, 9.0)",969.5,74564,0.013002253098009764,0.0038232076604501277,"(4.833333333333333, 26.5, 10.345881585408943, 2.3333333333333335, 15.166666666666666, 5.696714550751435)"
artículo de fondo,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
artículo de opinión,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
artículo gratis,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
artístico,B1,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
arte,A2,10,74564,0.00013411297677163241,0.00019674456426173946,"(6, 23, 11.3, 3, 10, 5.8)",341.96,74564,0.0045861273536827426,0.002266725493541093,"(4.6, 24.2, 10.450591153404126, 2.04, 13.6, 5.447105279419486)"
arte abstracto,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
arte barroco,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
arte callejero,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
arte clásico,B1,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
